,image_location,class_id
359,./traffic-sign/train/00008/01016_00002.png,8
360,./traffic-sign/train/00008/01020_00000.png,8
361,./traffic-sign/train/00008/01020_00001.png,8
362,./traffic-sign/train/00008/01020_00002.png,8
363,./traffic-sign/train/00008/01520_00000.png,8
364,./traffic-sign/train/00008/01520_00001.png,8
365,./traffic-sign/train/00008/01520_00002.png,8
366,./traffic-sign/train/00008/01521_00000.png,8
367,./traffic-sign/train/00008/01521_00001.png,8
368,./traffic-sign/train/00008/01521_00002.png,8
369,./traffic-sign/train/00008/01530_00000.png,8
370,./traffic-sign/train/00008/01530_00001.png,8
371,./traffic-sign/train/00008/01530_00002.png,8
372,./traffic-sign/train/00008/01578_00000.png,8
373,./traffic-sign/train/00008/01578_00001.png,8
374,./traffic-sign/train/00008/01578_00002.png,8
375,./traffic-sign/train/00008/01663_00000.png,8
376,./traffic-sign/train/00008/01663_00001.png,8
377,./traffic-sign/train/00008/01663_00002.png,8
378,./traffic-sign/train/00008/01873_00000.png,8
379,./traffic-sign/train/00008/01873_00001.png,8
380,./traffic-sign/train/00008/01873_00002.png,8
381,./traffic-sign/train/00009/00141_00000.png,9
382,./traffic-sign/train/00009/00141_00001.png,9
383,./traffic-sign/train/00009/00141_00002.png,9
384,./traffic-sign/train/00009/00223_00000.png,9
385,./traffic-sign/train/00009/00223_00001.png,9
386,./traffic-sign/train/00009/00223_00002.png,9
387,./traffic-sign/train/00009/00224_00000.png,9
388,./traffic-sign/train/00009/00224_00001.png,9
389,./traffic-sign/train/00009/00224_00002.png,9
390,./traffic-sign/train/00009/00285_00000.png,9
391,./traffic-sign/train/00009/00285_00001.png,9
392,./traffic-sign/train/00009/00285_00002.png,9
393,./traffic-sign/train/00009/00286_00000.png,9
394,./traffic-sign/train/00009/00286_00001.png,9
395,./traffic-sign/train/00009/00286_00002.png,9
396,./traffic-sign/train/00009/00410_00000.png,9
397,./traffic-sign/train/00009/00410_00001.png,9
398,./traffic-sign/train/00009/00410_00002.png,9
399,./traffic-sign/train/00010/00240_00000.png,10
400,./traffic-sign/train/00010/00240_00001.png,10
401,./traffic-sign/train/00010/00240_00002.png,10
402,./traffic-sign/train/00010/00249_00000.png,10
403,./traffic-sign/train/00010/00249_00001.png,10
404,./traffic-sign/train/00010/00249_00002.png,10
405,./traffic-sign/train/00010/00254_00000.png,10
406,./traffic-sign/train/00010/00254_00001.png,10
407,./traffic-sign/train/00010/00254_00002.png,10
408,./traffic-sign/train/00010/00262_00000.png,10
409,./traffic-sign/train/00010/00262_00001.png,10
410,./traffic-sign/train/00010/00262_00002.png,10
411,./traffic-sign/train/00010/00263_00000.png,10
412,./traffic-sign/train/00010/00263_00001.png,10
413,./traffic-sign/train/00010/00263_00002.png,10
414,./traffic-sign/train/00010/00289_00000.png,10
415,./traffic-sign/train/00010/00289_00001.png,10
416,./traffic-sign/train/00010/00289_00002.png,10
417,./traffic-sign/train/00010/01903_00000.png,10
418,./traffic-sign/train/00010/01903_00001.png,10
419,./traffic-sign/train/00010/01903_00002.png,10
420,./traffic-sign/train/00011/00271_00000.png,11
421,./traffic-sign/train/00011/00271_00001.png,11
422,./traffic-sign/train/00011/00271_00002.png,11
423,./traffic-sign/train/00011/00271_00003.png,11
424,./traffic-sign/train/00011/01507_00000.png,11
425,./traffic-sign/train/00011/01507_00001.png,11
426,./traffic-sign/train/00011/01507_00002.png,11
427,./traffic-sign/train/00012/01473_00000.png,12
428,./traffic-sign/train/00012/01473_00001.png,12
429,./traffic-sign/train/00012/01473_00002.png,12
430,./traffic-sign/train/00012/01564_00000.png,12
431,./traffic-sign/train/00012/01564_00001.png,12
432,./traffic-sign/train/00012/01564_00002.png,12
433,./traffic-sign/train/00012/01565_00000.png,12
434,./traffic-sign/train/00012/01565_00001.png,12
435,./traffic-sign/train/00012/01565_00002.png,12
436,./traffic-sign/train/00012/01609_00000.png,12
437,./traffic-sign/train/00012/01609_00001.png,12
438,./traffic-sign/train/00012/01609_00002.png,12
439,./traffic-sign/train/00012/01652_00000.png,12
440,./traffic-sign/train/00012/01652_00001.png,12
441,./traffic-sign/train/00012/01652_00002.png,12
442,./traffic-sign/train/00012/01734_00000.png,12
443,./traffic-sign/train/00012/01734_00001.png,12
444,./traffic-sign/train/00012/01734_00002.png,12
445,./traffic-sign/train/00013/00138_00000.png,13
446,./traffic-sign/train/00013/00138_00001.png,13
447,./traffic-sign/train/00013/00138_00002.png,13
448,./traffic-sign/train/00013/00178_00000.png,13
449,./traffic-sign/train/00013/00178_00001.png,13
450,./traffic-sign/train/00013/00178_00002.png,13
451,./traffic-sign/train/00013/00184_00000.png,13
452,./traffic-sign/train/00013/00184_00001.png,13
453,./traffic-sign/train/00013/00184_00002.png,13
454,./traffic-sign/train/00013/00196_00000.png,13
455,./traffic-sign/train/00013/00196_00001.png,13
456,./traffic-sign/train/00013/00196_00002.png,13
457,./traffic-sign/train/00013/00197_00000.png,13
458,./traffic-sign/train/00013/00197_00001.png,13
459,./traffic-sign/train/00013/00197_00002.png,13
460,./traffic-sign/train/00013/00202_00000.png,13
461,./traffic-sign/train/00013/00202_00001.png,13
462,./traffic-sign/train/00013/00202_00002.png,13
463,./traffic-sign/train/00013/00235_00000.png,13
464,./traffic-sign/train/00013/00235_00001.png,13
465,./traffic-sign/train/00013/00235_00002.png,13
466,./traffic-sign/train/00013/00248_00000.png,13
467,./traffic-sign/train/00013/00248_00001.png,13
468,./traffic-sign/train/00013/00248_00002.png,13
469,./traffic-sign/train/00013/00257_00000.png,13
470,./traffic-sign/train/00013/00257_00001.png,13
471,./traffic-sign/train/00013/00257_00002.png,13
472,./traffic-sign/train/00013/00307_00000.png,13
473,./traffic-sign/train/00013/00307_00001.png,13
474,./traffic-sign/train/00013/00307_00002.png,13
475,./traffic-sign/train/00013/00433_00000.png,13
476,./traffic-sign/train/00013/00433_00001.png,13
477,./traffic-sign/train/00013/00433_00002.png,13
478,./traffic-sign/train/00013/00572_00000.png,13
479,./traffic-sign/train/00013/00572_00001.png,13
480,./traffic-sign/train/00013/00572_00002.png,13
481,./traffic-sign/train/00013/00866_00000.png,13
482,./traffic-sign/train/00013/00866_00001.png,13
483,./traffic-sign/train/00013/00866_00002.png,13
484,./traffic-sign/train/00013/00869_00000.png,13
485,./traffic-sign/train/00013/00869_00001.png,13
486,./traffic-sign/train/00013/00869_00002.png,13
487,./traffic-sign/train/00013/00880_00000.png,13
488,./traffic-sign/train/00013/00880_00001.png,13
489,./traffic-sign/train/00013/00880_00002.png,13
490,./traffic-sign/train/00013/00884_00000.png,13
491,./traffic-sign/train/00013/00884_00001.png,13
492,./traffic-sign/train/00013/00884_00002.png,13
493,./traffic-sign/train/00013/00919_00000.png,13
494,./traffic-sign/train/00013/00919_00001.png,13
495,./traffic-sign/train/00013/00919_00002.png,13
496,./traffic-sign/train/00013/00961_00000.png,13
497,./traffic-sign/train/00013/00961_00001.png,13
498,./traffic-sign/train/00013/00961_00002.png,13
499,./traffic-sign/train/00013/01447_00000.png,13
500,./traffic-sign/train/00013/01447_00001.png,13
501,./traffic-sign/train/00013/01447_00002.png,13
502,./traffic-sign/train/00013/01450_00000.png,13
503,./traffic-sign/train/00013/01450_00001.png,13
504,./traffic-sign/train/00013/01450_00002.png,13
505,./traffic-sign/train/00013/01452_00000.png,13
506,./traffic-sign/train/00013/01452_00001.png,13
507,./traffic-sign/train/00013/01452_00002.png,13
508,./traffic-sign/train/00013/01466_00000.png,13
509,./traffic-sign/train/00013/01466_00001.png,13
510,./traffic-sign/train/00013/01466_00002.png,13
511,./traffic-sign/train/00013/01471_00000.png,13
512,./traffic-sign/train/00013/01471_00001.png,13
513,./traffic-sign/train/00013/01471_00002.png,13
514,./traffic-sign/train/00013/01549_00000.png,13
515,./traffic-sign/train/00013/01549_00001.png,13
516,./traffic-sign/train/00013/01549_00002.png,13
517,./traffic-sign/train/00013/01574_00000.png,13
518,./traffic-sign/train/00013/01574_00001.png,13
519,./traffic-sign/train/00013/01574_00002.png,13
520,./traffic-sign/train/00013/01575_00000.png,13
521,./traffic-sign/train/00013/01575_00001.png,13
522,./traffic-sign/train/00013/01575_00002.png,13
523,./traffic-sign/train/00013/01576_00000.png,13
524,./traffic-sign/train/00013/01576_00001.png,13
525,./traffic-sign/train/00013/01576_00002.png,13
526,./traffic-sign/train/00013/01580_00000.png,13
527,./traffic-sign/train/00013/01580_00001.png,13
528,./traffic-sign/train/00013/01580_00002.png,13
529,./traffic-sign/train/00013/01682_00000.png,13
530,./traffic-sign/train/00013/01682_00001.png,13
531,./traffic-sign/train/00013/01682_00002.png,13
532,./traffic-sign/train/00013/01704_00000.png,13
533,./traffic-sign/train/00013/01704_00001.png,13
534,./traffic-sign/train/00013/01704_00002.png,13
535,./traffic-sign/train/00014/00208_00000.png,14
536,./traffic-sign/train/00014/00208_00001.png,14
537,./traffic-sign/train/00014/00208_00002.png,14
538,./traffic-sign/train/00014/00379_00000.png,14
539,./traffic-sign/train/00014/00379_00001.png,14
540,./traffic-sign/train/00014/00379_00002.png,14
541,./traffic-sign/train/00014/00406_00000.png,14
542,./traffic-sign/train/00014/00406_00001.png,14
543,./traffic-sign/train/00014/00406_00002.png,14
544,./traffic-sign/train/00014/00408_00000.png,14
545,./traffic-sign/train/00014/00408_00001.png,14
546,./traffic-sign/train/00014/00408_00002.png,14
547,./traffic-sign/train/00014/00448_00000.png,14
548,./traffic-sign/train/00014/00448_00001.png,14
549,./traffic-sign/train/00014/00448_00002.png,14
550,./traffic-sign/train/00014/00859_00000.png,14
551,./traffic-sign/train/00014/00859_00001.png,14
552,./traffic-sign/train/00014/00859_00002.png,14
553,./traffic-sign/train/00014/00899_00000.png,14
554,./traffic-sign/train/00014/00899_00001.png,14
555,./traffic-sign/train/00014/00899_00002.png,14
556,./traffic-sign/train/00014/00911_00000.png,14
557,./traffic-sign/train/00014/00911_00001.png,14
558,./traffic-sign/train/00014/00911_00002.png,14
